partida_id,clube,atleta,minuto,tipo_de_gol
6395,Parana,Alex Paulo Menezes Santana,9,
6396,Internacional,Nicolás Federico López,67,
6396,Sport,Mateus Gonçalves Martins,88,
6396,Sport,Adryelson,79,
6397,Flamengo,Renê Rodrigues Martins,90+2,
6397,Flamengo,Lucas Paquetá,66,
6397,Flamengo,Lucas Paquetá,60,
6398,Santos,Carlos Andrés Sánchez,8,
6399,Athletico-PR,Pablo Felipe Teixeira,75,
6399,Athletico-PR,Nikão,56,
6399,Athletico-PR,Raphael Cavalcante Veiga,41,
6399,Athletico-PR,Marcelo Cirino da Silva,1,
6400,Chapecoense,Agustín Doffo,90+3,
6401,Palmeiras,Deyverson,37,
6401,Palmeiras,Gustavo Gómez,34,
6402,Gremio,Jael,87,Penalty
6402,Gremio,Juninho Capixaba,85,
6402,Bahia,José Élber Pimentel da Silva,67,
6402,Bahia,José Élber Pimentel da Silva,3,
6403,Fluminense,Jadson,48,
6403,Fluminense,Jadson,35,
6403,Fluminense,Luciano da Rocha Neves,85,
6403,Fluminense,Richard Candido Coelho,41,
6404,Vasco,Maxi López,36,
6404,Botafogo-RJ,Luiz Fernando Moraes dos Santos,17,
6406,Flamengo,Fernando Uribe,50,
6406,Flamengo,Fernando Uribe,11,
6406,Flamengo,Léo Duarte,45+2,
6407,Santos,Gabriel Barbosa,21,
6408,Bahia,Vinícius,89,
6408,Bahia,Vinícius,85,
6409,Vitoria,Lucas Fernandes,38,
6410,Vasco,Maxi López,70,
6410,Vasco,Yago Pikachu,49,
6411,Internacional,Leandro Damião,45+1,
6411,Sao Paulo,Liziero,3,
6411,Internacional,Nicolás Federico López,90+5,Penalty
6411,Internacional,Leandro Damião,52,
6412,Palmeiras,Deyverson,79,
6412,Palmeiras,Deyverson,8,
6414,Athletico-PR,Rony,86,
6414,Athletico-PR,Bérgson Gustavo Silveira da Silva,56,Penalty
6414,Athletico-PR,Bérgson Gustavo Silveira da Silva,84,
6414,Athletico-PR,Thiago Heleno,48,
6416,America-MG,Juninho,37,
6416,Gremio,Jean Pyerre,66,Penalty
6417,Bahia,Edigar Junio,48,
6419,Vasco,Fabrício dos Santos Silva,39,
6419,Sport,Cláudio Winck,68,
6419,Sport,Mateus Gonçalves Martins,25,
6420,Corinthians,Roger Rodrigues da Silva,90+1,
6420,Corinthians,Jadson,31,
6420,Vitoria,Neilton Mestzk,90+3,
6420,Vitoria,Rhayner,9,
6421,Fluminense,Luciano da Rocha Neves,63,
6422,Palmeiras,Bruno Henrique Corsini,18,Penalty
6422,Ceara,Arthur Mendonça Cabral,55,
6422,Palmeiras,Bruno Henrique Corsini,35,
6423,Cruzeiro,Thiago Neves,22,
6423,Cruzeiro,Dedé,44,
6423,Cruzeiro,Giorgian De Arrascaeta,30,
6424,Flamengo,Victor Vinícius Coelho Santos,51,
6424,Flamengo,Lucas Paquetá,19,
6424,Flamengo,Henrique Dourado,90+1,
6424,Flamengo,Fernando Uribe,57,
6425,Santos,Fabiano,79,Gol Contra
6425,Internacional,Patrick,71,
6425,Internacional,Leandro Damião,44,
6425,Santos,Gabriel Barbosa,50,
6405,Ceara,Arthur Mendonça Cabral,81,
6405,Ceara,Arthur Mendonça Cabral,63,
6426,Sao Paulo,Bruno Alves,37,
6427,Internacional,Jonatan Álvez,85,
6427,Vasco,Maxi López,90+2,Penalty
6428,Santos,Victor Ferraz,88,
6428,Santos,Gabriel Barbosa,84,Penalty
6428,Santos,Carlos Andrés Sánchez,89,
6429,Sport,Jair Rodrigues Júnior,7,
6429,Gremio,Juninho Capixaba,52,Penalty
6429,Sport,Gabriel Santana,53,
6429,Gremio,Thonny Anderson,59,
6429,Sport,Mateus Gonçalves Martins,30,
6429,Gremio,Matheus Henrique de Souza,38,
6429,Sport,Jair Rodrigues Júnior,64,
6430,Bahia,Clayton da Silveira da Silva,85,Penalty
6430,Corinthians,Danilo Gabriel de Andrade,47,
6430,Corinthians,Danilo Gabriel de Andrade,89,
6431,Chapecoense,Wellington Paulista,60,
6432,Palmeiras,Eduardo Pereira Rodrigues,50,
6432,Flamengo,Marlos Moreno,81,
6433,Cruzeiro,Fred,15,
6433,Parana,Egídio de Araújo Pereira Júnior,20,Gol Contra
6433,Cruzeiro,Rafael Sóbis,48,Penalty
6433,Cruzeiro,Giorgian De Arrascaeta,10,
6434,Athletico-PR,Pablo Felipe Teixeira,84,
6434,Athletico-PR,Bérgson Gustavo Silveira da Silva,56,
6434,Botafogo-RJ,Brenner Marlos Varanda de Oliveira,30,Penalty
6435,Atletico-MG,Juan Cazares,26,
6435,Ceara,Leandro Carvalho,62,
6435,Ceara,Juninho Quixadá,10,
6436,Vasco,Maxi López,59,Penalty
6437,Gremio,Pedro Geromel,3,
6438,Santos,Jonathan Copete,55,
6438,Palmeiras,Victor Luis,71,
6438,Palmeiras,Edu Dracena,40,
6438,Santos,José Rodolfo Pires Ribeiro,65,
6438,Palmeiras,Eduardo Pereira Rodrigues,14,
6439,America-MG,Rafael Moura,71,Penalty
6439,Cruzeiro,Giorgian De Arrascaeta,18,
6439,Cruzeiro,Thiago Neves,50,Penalty
6440,Vitoria,Léo Pereira,84,
6440,Parana,Alex Paulo Menezes Santana,59,
6441,Flamengo,Rodinei de Almeida,82,
6441,Flamengo,Fernando Uribe,10,
6441,Sao Paulo,Hélio Junio Nunes de Castro,50,
6441,Sao Paulo,Diego Souza,8,
6442,Botafogo-RJ,Rodrigo Lindoso,28,
6443,Athletico-PR,Guilherme Camacho,64,
6443,Internacional,Andrés D'Alessandro,90+4,Penalty
6443,Internacional,Rodrigo Moledo,82,
6444,Bahia,José Élber Pimentel da Silva,67,
6445,Sport,Gabriel Santana,53,
6446,Parana,Andrey Nunes dos Santos,90,
6447,Sao Paulo,Brenner,81,
6447,Corinthians,Ralf de Souza Teles,72,
6448,Flamengo,Victor Vinícius Coelho Santos,49,
6448,Botafogo-RJ,Leonardo Valencia,29,
6448,Botafogo-RJ,Erik Nascimento de Lima,19,
6449,Athletico-PR,Marcelo Cirino da Silva,10,
6449,Athletico-PR,Raphael Cavalcante Veiga,22,
6450,Bahia,Nílton Ferreira Júnior,39,
6450,Vitoria,Léo Pereira,68,
6450,Vitoria,Léo Pereira,8,
6450,Bahia,Eric dos Santos Rodrigues,72,
6451,Internacional,Leandro Damião,16,
6451,Ceara,Ricardo Dias Acosta,42,
6452,Atletico-MG,Elias Mendes Trindade,64,
6452,Palmeiras,Bruno Henrique Corsini,77,Penalty
6453,Vasco,Thiago Galhardo,12,
6453,Gremio,Matheus Henrique de Souza,90+5,
6453,Gremio,Jael,20,
6455,Chapecoense,Leandro,29,
6456,Vasco,Thiago Galhardo,67,Penalty
6456,Athletico-PR,Léo Pereira,90+5,
6457,Ceara,Calyson,8,
6457,Bahia,Edigar Junio,90+3,
6457,Bahia,José Rafael Vivian,44,
6458,Atletico-MG,Fábio Santos,14,Penalty
6460,Palmeiras,Luan Garcia Teixeira,90,
6460,Palmeiras,Felipe Melo,83,
6460,Palmeiras,Miguel Borja,41,
6461,Cruzeiro,David Corrêa da Fonseca,14,
6462,Botafogo-RJ,Luiz Fernando Moraes dos Santos,73,
6463,Flamengo,Henrique Dourado,73,
6464,Gremio,Everton Sousa Soares,57,
6464,Sao Paulo,Michel Ferreira dos Santos,74,Gol Contra
6465,Internacional,Leandro Damião,24,
6465,Internacional,Edenílson Andrade dos Santos,45+1,
6466,Corinthians,Mateus Vital,50,
6467,Athletico-PR,Ramon Menezes Roma,26,Gol Contra
6467,Athletico-PR,Bruno Guimarães,86,
6467,Vitoria,Neilton Mestzk,90+2,Penalty
6468,Atletico-MG,Juan Cazares,51,
6469,Palmeiras,Gustavo Scarpa,54,Penalty
6469,Parana,Keslley dos Santos Lopes,35,
6470,Santos,Gabriel Barbosa,45+1,
6470,America-MG,Matheus Leonardo Sales Cardoso,65,
6470,America-MG,Rafael Moura,31,
6471,Flamengo,Willian Arão,82,
6472,Botafogo-RJ,Erik Nascimento de Lima,42,
6473,Sao Paulo,Diego Souza,31,
6474,Gremio,Cícero Santos,24,
6474,Gremio,Everton Sousa Soares,75,
6476,Internacional,Andrés D'Alessandro,83,Penalty
6476,Atletico-MG,David Terans,90+3,
6476,Atletico-MG,Juan Cazares,42,
6477,Santos,Rodrygo Silva de Goes,36,
6477,Botafogo-RJ,Brenner Marlos Varanda de Oliveira,59,
6478,Athletico-PR,Léo Pereira,52,
6479,Palmeiras,Willian Gomes de Siqueira,76,
6479,Palmeiras,Luan Garcia Teixeira,59,
6479,Palmeiras,Deyverson,82,
6479,Palmeiras,Eduardo Pereira Rodrigues,78,
6480,Flamengo,Diego Ribas,90,
6480,Flamengo,Fernando Uribe,47,
6481,Cruzeiro,Aderlan Santos,43,Gol Contra
6481,Cruzeiro,Fred,55,Penalty
6481,Cruzeiro,Fred,72,
6482,Vasco,Yago Pikachu,90+5,
6482,Vasco,Andrey,18,
6483,Ceara,Paulo Roberto Valoura Junior,33,Penalty
6484,Bahia,José Rafael Vivian,53,
6484,Bahia,Edigar Junio,55,
6485,Chapecoense,Leandro,4,Penalty
6485,Sport,Michel Bastos,68,
6485,Chapecoense,Leandro,8,
6486,Atletico-MG,Ricardo Oliveira,53,
6486,Santos,Carlos Andrés Sánchez,2,
6486,Atletico-MG,Ricardo Oliveira,17,
6486,Santos,Gabriel Barbosa,37,
6486,Santos,Wanderson Felipe Cardoso dos Santos,34,
6487,Ceara,Wescley,83,
6487,Ceara,Leandro Carvalho,26,
6487,Athletico-PR,Lucho González,58,
6487,Athletico-PR,Marcio Antonio de Sousa Junior,53,
6488,Flamengo,Éverton Ribeiro,52,
6488,Flamengo,Éverton Ribeiro,8,
6490,Palmeiras,Deyverson,72,
6491,Internacional,Nicolás Federico López,75,
6491,Internacional,Nicolás Federico López,89,
6492,America-MG,Juninho,47,
6494,Botafogo-RJ,Erik Nascimento de Lima,75,
6494,Botafogo-RJ,Erik Nascimento de Lima,7,
6494,Parana,Alex Paulo Menezes Santana,64,
6496,Athletico-PR,Rony,71,
6496,Athletico-PR,Matheus Rossetto,65,
6496,Flamengo,Luiz Rhodolfo Dini Gaioto,23,
6497,Atletico-MG,Juan Cazares,18,
6499,Gremio,Jael,12,
6501,Sport,Hernane Vidal de Souza,90+2,
6501,Sport,José Rogério de Oliveira Melo,84,
6501,Santos,Rodrygo Silva de Goes,90+4,
6502,Internacional,Jonatan Álvez,66,
6502,Parana,Jhonny Lucas,90+2,
6503,Fluminense,Richard Candido Coelho,41,
6504,Chapecoense,Leandro,68,
6505,Vitoria,Yago Rocha,71,Penalty
6505,Palmeiras,Bruno Henrique Corsini,90,
6505,Palmeiras,Gustavo Scarpa,57,
6505,Palmeiras,Edu Dracena,43,
6505,Vitoria,Luan Silva dos Santos,73,
6506,Sao Paulo,Hudson,83,
6506,Sao Paulo,Éverton Cardoso da Silva,41,
6507,Atletico-MG,Ricardo Oliveira,53,
6507,Atletico-MG,Fábio Santos,45+2,Penalty
6507,Avai,Feliciano Brizuela,46,
6508,Chapecoense,Everaldo Stum,45+2,Penalty
6508,Chapecoense,Everaldo Stum,88,
6509,Flamengo,Bruno Henrique,67,
6509,Flamengo,Bruno Henrique,41,
6509,Cruzeiro,Pedro Rocha Neves,40,
6509,Flamengo,Gabriel Barbosa,90,
6510,Santos,Eduardo Sasha,6,
6510,Gremio,Everton Sousa Soares,90+3,
6510,Santos,Felipe Jonatan,35,
6511,Bahia,José Rogério de Oliveira Melo,84,
6511,Bahia,Artur Victor Guimarães,76,
6511,Corinthians,Clayson Henrique da Silva Vieira,90+5,
6511,Bahia,Arthur Caike do Nascimento Cruz,45+4,
6511,Corinthians,Pedrinho,45+2,
6512,Athletico-PR,Marco Ruben,45,
6512,Athletico-PR,Bruno Guimarães,3,
6512,Vasco,Bruno César,89,
6512,Athletico-PR,Werley Ananias da Silva,66,Gol Contra
6512,Athletico-PR,Nikão,86,
6513,Ceara,Ricardo Bueno,89,
6513,Ceara,Ricardo Bueno,21,
6513,Ceara,João Lucas Cardoso,81,
6513,Ceara,Leandro Carvalho,34,
6514,Palmeiras,José Rafael Vivian,71,
6514,Palmeiras,José Rafael Vivian,17,
6514,Palmeiras,Bruno Henrique Corsini,90+1,
6514,Palmeiras,Marcos Rocha,59,
6515,Goias,Rafael Vaz,89,
6516,Internacional,Paolo Guerrero,5,
6516,Flamengo,Giorgian De Arrascaeta,60,
6516,Internacional,Martín Sarrafiore,77,
6517,Palmeiras,Raphael Cavalcante Veiga,9,
6517,CSA,Matheus Sávio,63,
6518,Corinthians,Carlos Augusto Zopolato Neves,55,
6519,Cruzeiro,Thiago Neves,50,
6520,Gremio,Rômulo Borges Monteiro,45,
6520,Avai,Michel Ferreira dos Santos,85,Gol Contra
6521,Goias,Leandro Barcia Montero,45+2,
6521,Sao Paulo,Jonas Toró,36,
6521,Sao Paulo,Alexandre Pato,31,
6522,Atletico-MG,Elias Mendes Trindade,59,
6522,Vasco,Maxi López,66,
6522,Atletico-MG,Yimmi Chará,90,
6523,Athletico-PR,Léo Pereira,22,
6523,Fortaleza,Wellington Paulista,76,
6523,Fortaleza,Edinho,2,
6524,Fluminense,Pedro,85,
6524,Santos,Carlos Andrés Sánchez,73,
6524,Santos,Eduardo Sasha,65,
6525,Bahia,Ernando Rodrigues Lopes,83,
6525,Botafogo-RJ,Erik Nascimento de Lima,30,
6525,Bahia,Arthur Caike do Nascimento Cruz,6,
6525,Botafogo-RJ,Cícero Santos,45+3,
6525,Botafogo-RJ,João Paulo,36,
6526,Vasco,Maxi López,39,Penalty
6526,Corinthians,Mateus Vital,17,
6527,Palmeiras,Deyverson,14,
6528,Atletico-MG,Nathan Allan de Souza,26,
6528,Ceara,Ricardo Bueno,24,
6528,Atletico-MG,Jair Rodrigues Júnior,90+3,
6529,Athletico-PR,Rony,76,
6529,Chapecoense,Everaldo Stum,89,
6530,Sao Paulo,Danilo Neves,83,
6530,Flamengo,Orlando Berrío,8,
6531,Botafogo-RJ,Alex Paulo Menezes Santana,70,
6533,Cruzeiro,Rodrigo Eduardo Costa Marinho,81,
6533,Cruzeiro,Dedé,49,
6533,Goias,Michael Richard Delgado de Oliveira,57,
6534,Fluminense,Luciano da Rocha Neves,41,
6534,Gremio,Jean Pyerre,22,
6534,Fluminense,Pedro,72,Penalty
6534,Fluminense,Yony González,90+2,
6534,Gremio,Everton Sousa Soares,13,
6534,Fluminense,Yony González,39,
6534,Gremio,André Felipe Ribeiro de Souza,6,
6534,Fluminense,Matheus Ferraz Pereira,55,
6534,Gremio,Walter Kannemann,84,
6535,Bahia,Artur Victor Guimarães,40,
6536,Botafogo-RJ,Alex Paulo Menezes Santana,72,
6538,Goias,Jonathan Marlone,21,
6538,Ceara,Thiago Galhardo,77,
6538,Goias,Leandro Barcia Montero,90+1,
6539,Flamengo,Lincoln Corrêa dos Santos,51,
6539,Flamengo,Victor Vinícius Coelho Santos,8,
6539,Chapecoense,Gum,90+2,
6540,Santos,Yeferson Soteldo,73,
6540,Santos,Rodrygo Silva de Goes,33,
6540,Santos,Diego Pituca,19,
6541,Palmeiras,Bruno Henrique Corsini,52,
6541,Palmeiras,Bruno Henrique Corsini,45,
6542,Internacional,Paolo Guerrero,56,
6542,Internacional,Gustavo Nonato Santana,32,
6542,Cruzeiro,Dedé,36,
6542,Internacional,Rodrigo Moledo,83,
6544,Athletico-PR,Rony,11,
6545,Sao Paulo,Hernanes,77,
6546,Fluminense,João Pedro,90+5,
6546,Fluminense,João Pedro,81,
6546,Fluminense,Luciano da Rocha Neves,46,
6546,Cruzeiro,Róbson Michael Signorini,49,
6546,Fluminense,Nino,44,
6547,Palmeiras,Raphael Cavalcante Veiga,52,
6547,Palmeiras,Deyverson,19,
6547,Palmeiras,Gustavo Gómez,6,
6547,Palmeiras,Hyoran,88,
6548,Flamengo,Bruno Henrique,31,
6548,Atletico-MG,Yimmi Chará,47,
6548,Atletico-MG,Juan Cazares,28,
6550,Internacional,Edenílson Andrade dos Santos,65,
6550,Internacional,Gustavo Nonato Santana,37,
6551,Corinthians,Pedrinho,87,
6551,Corinthians,Vágner Love,14,
6552,Goias,Kayke Moreno,87,
6553,Fortaleza,Marcinho,63,
6553,Fortaleza,Marcinho,39,
6553,Chapecoense,Rildo de Andrade Felicissimo,13,
6553,Fortaleza,Osvaldo Filho,65,
6554,Avai,Daniel Amorim,90+5,
6554,Vasco,Ricardo Graça,82,
6555,Ceara,Ricardo Dias Acosta,11,
6555,Ceara,Michel Ferreira dos Santos,23,Gol Contra
6555,Gremio,Everton Sousa Soares,31,
6556,Palmeiras,Gustavo Gómez,62,Penalty
6557,Gremio,Felipe Vizeu,47,
6558,Flamengo,Rodrigo Caio,90+6,
6558,Flamengo,Bruno Henrique,90,
6558,Athletico-PR,Marcelo Cirino da Silva,72,Penalty
6558,Flamengo,Gabriel Barbosa,32,Penalty
6558,Athletico-PR,Marcelo Cirino da Silva,64,
6560,Vasco,Yago Pikachu,71,Penalty
6560,Fortaleza,Romarinho,89,
6561,Chapecoense,Rildo de Andrade Felicissimo,52,
6561,Cruzeiro,Thiago Neves,57,
6561,Chapecoense,Diego Torres,85,
6562,Fluminense,João Pedro,80,
6562,Bahia,Gilberto Oliveira Souza Junior,30,
6562,Bahia,Artur Victor Guimarães,16,
6562,Fluminense,Pedro,19,Penalty
6562,Bahia,Gilberto Oliveira Souza Junior,69,Penalty
6563,Corinthians,Pedrinho,7,
6564,CSA,Francinilson Santos Meirelles,62,
6565,Ceara,Thiago Galhardo,73,
6565,Avai,Brenner Marlos Varanda de Oliveira,44,
6565,Ceara,Thiago Galhardo,87,
6566,Flamengo,Gabriel Barbosa,68,
6566,Flamengo,Gabriel Barbosa,40,
6567,Bahia,José Fernando Viana de Santana,55,Penalty
6568,Botafogo-RJ,Diego Souza,58,
6569,Santos,Eduardo Sasha,52,
6570,Athletico-PR,Marcelo Cirino da Silva,84,
6570,Athletico-PR,Rony,38,
6570,Athletico-PR,Lucho González,21,
6571,Cruzeiro,Thiago Neves,68,
6571,Sao Paulo,Alexandre Pato,15,
6572,Atletico-MG,Yimmi Chará,50,
6572,Atletico-MG,Fábio Santos,20,Penalty
6572,Atletico-MG,Juan Cazares,23,
6572,Atletico-MG,Adílson Warken,76,
6573,Palmeiras,Marcos Rocha,45,
6573,Palmeiras,Eduardo Pereira Rodrigues,32,
6573,Chapecoense,Everaldo Stum,37,Penalty
6574,Internacional,Paolo Guerrero,62,
6574,Internacional,Edenílson Andrade dos Santos,77,
6576,Vasco,Tiago Reis,45+3,
6576,Vasco,Andrey,44,
6576,Internacional,Emerson Santos,56,
6577,Palmeiras,Raphael Cavalcante Veiga,80,Penalty
6578,Gremio,Pepê,90,
6582,Botafogo-RJ,Cícero Santos,83,
6582,CSA,Carlos Andrade Souza,62,
6582,Botafogo-RJ,Alex Paulo Menezes Santana,90+4,
6584,Atletico-MG,Alerrandro Barra Mansa Realino de Souza,71,
6584,Santos,Jean Mota Oliveira de Souza,45+5,Penalty
6584,Santos,Carlos Andrés Sánchez,81,
6584,Santos,Eduardo Sasha,39,
6585,Chapecoense,Rafael Pereira dos Santos,45,
6585,Goias,Kayke Moreno,90+2,Penalty
6585,Goias,Jefferson,78,
6585,Goias,Kayke Moreno,37,Penalty
6586,Gremio,Jean Pyerre,81,
6587,Fortaleza,André Luis,3,
6587,Cruzeiro,Luiz Ricardo Alves,11,
6587,Fortaleza,André Luis,45+2,
6588,Internacional,Rafael Sóbis,61,
6588,Internacional,Rodrigo Lindoso,18,
6588,Bahia,José Fernando Viana de Santana,78,
6588,Internacional,Andrés D'Alessandro,81,
6589,Flamengo,Gabriel Barbosa,77,
6589,Flamengo,Victor Vinícius Coelho Santos,65,
6590,Santos,Eduardo Sasha,59,
6591,Vasco,Danilo Barcelos,80,
6592,Chapecoense,Everaldo Stum,3,
6592,Fluminense,Paulo Henrique Ganso,59,Penalty
6593,Palmeiras,Deyverson,32,
6593,Palmeiras,Bruno Henrique Corsini,66,
6594,Sao Paulo,Alexandre Pato,73,
6594,Atletico-MG,Alerrandro Barra Mansa Realino de Souza,44,
6595,Athletico-PR,Rafael Vaz,90+2,Gol Contra
6595,Goias,Kayke Moreno,6,
6595,Goias,Leandro Barcia Montero,32,
6596,Vasco,Yago Pikachu,15,Penalty
6596,Gremio,Pepê,86,
6596,Gremio,Pepê,61,
6597,Fortaleza,Wellington Paulista,43,
6597,Fortaleza,Wellington Paulista,67,
6598,Santos,Carlos Andrés Sánchez,87,
6599,Palmeiras,Eduardo Pereira Rodrigues,71,
6599,Sao Paulo,Pablo Felipe Teixeira,10,
6600,Flamengo,Bruno Henrique,44,
6600,Flamengo,Giorgian De Arrascaeta,45+5,
6600,Goias,Kayke Moreno,12,
6600,Flamengo,Giorgian De Arrascaeta,45+1,
6600,Flamengo,Gabriel Barbosa,81,
6600,Flamengo,Gabriel Barbosa,56,
6600,Flamengo,Giorgian De Arrascaeta,6,
6601,Corinthians,Vágner Love,78,
6602,Athletico-PR,Vitor Hugo Naum dos Santos,89,
6604,Atletico-MG,Vinícius,90+9,
6604,Atletico-MG,Iago Maidana,80,
6604,Chapecoense,Everaldo Stum,1,
6605,Ceara,Tiago dos Santos Alves,45+4,
6605,Fluminense,Pedro,41,
6606,Vasco,Bruno César,76,
6606,Vasco,Leandro Castán,67,
6606,Fluminense,Pedro,45+2,
6608,Ceara,Leandro Carvalho,72,
6608,Ceara,Mateus Gonçalves Martins,32,
6609,Athletico-PR,Madson,41,
6609,Athletico-PR,Braian Romero,90+3,
6609,Athletico-PR,Léo Cittadini,86,
6609,Athletico-PR,Thonny Anderson,60,
6610,Gremio,Luan Guilherme de Jesus Vieira,71,
6610,Internacional,Paulo Miranda,22,Gol Contra
6611,Santos,Mário Sérgio Santos Costa,75,
6612,Atletico-MG,Paulo Roberto Valoura Junior,7,Gol Contra
6612,Fortaleza,Paulo Roberto Valoura Junior,72,Penalty
6612,Fortaleza,Carlos Emiliano Pereira,65,
6612,Atletico-MG,Juan Cazares,14,Penalty
6613,Corinthians,Clayson Henrique da Silva Vieira,62,Penalty
6613,Flamengo,Gabriel Barbosa,85,
6615,Sao Paulo,Antony Matheus dos Santos,49,
6615,Sao Paulo,Vitor Bueno,90+1,
6615,Sao Paulo,Raniel,56,
6615,Sao Paulo,Jonas Toró,53,
6616,Palmeiras,Gustavo Scarpa,15,Penalty
6616,Vasco,Marrony,3,
6617,Athletico-PR,Jonathan Cícero Moreira,30,Penalty
6617,Athletico-PR,Bruno Guimarães,77,
6618,Sao Paulo,Reinaldo Manoel da Silva,20,
6618,Sao Paulo,Reinaldo Manoel da Silva,90+7,Penalty
6618,Fluminense,Yony González,36,
6619,Internacional,Martín Sarrafiore,39,
6621,Botafogo-RJ,Cícero Santos,14,
6621,Flamengo,Bruno Henrique,74,
6621,Flamengo,Gabriel Barbosa,54,
6621,Botafogo-RJ,Diego Souza,67,
6621,Flamengo,Gerson Santos da Silva,35,
6622,Santos,Felipe Jonatan,78,
6622,Santos,Carlos Andrés Sánchez,33,
6622,Santos,Derlis González,9,
6622,Avai,João Paulo,28,
6624,Corinthians,Danilo Avelar,81,
6624,Fortaleza,Manoel Messias Silva Carvalho,40,Gol Contra
6624,Corinthians,Pedrinho,71,
6624,Corinthians,Mauro Boselli,67,
6626,Fortaleza,Paulo Roberto Valoura Junior,45+2,Penalty
6626,Ceara,Wanderson Felipe Cardoso dos Santos,18,
6626,Ceara,Thiago Galhardo,15,
6627,Fluminense,Natanael Batista Pimenta,68,Gol Contra
6627,Internacional,Edenílson Andrade dos Santos,90+2,
6627,Fluminense,Yony González,58,
6628,Santos,Eduardo Sasha,52,
6628,Goias,Kayke Moreno,90+1,
6628,Santos,Gustavo Henrique Vernes,37,
6628,Santos,Yeferson Soteldo,81,
6628,Santos,Lucas Veríssimo,15,
6628,Santos,Yeferson Soteldo,68,
6628,Santos,Carlos Andrés Sánchez,9,
6629,Botafogo-RJ,Alex Paulo Menezes Santana,19,
6629,Botafogo-RJ,Marcelo da Conceição Benevenuto Malaquias,50,
6630,Bahia,Gilberto Oliveira Souza Junior,45+6,
6630,Bahia,Gilberto Oliveira Souza Junior,31,
6630,Bahia,Gilberto Oliveira Souza Junior,20,
6631,Palmeiras,Felipe Melo,48,
6631,Corinthians,Manoel Messias Silva Carvalho,13,
6633,Atletico-MG,Nathan Allan de Souza,90+2,
6633,Atletico-MG,Vinícius,45+1,
6634,Chapecoense,Everaldo Stum,12,
6634,Gremio,Diego Tardelli,80,
6634,Chapecoense,Arthur Gomes,60,
6634,Gremio,Everton Sousa Soares,26,
6634,Chapecoense,Gustavo Campanharo,34,
6634,Gremio,Pedro Geromel,9,
6575,Corinthians,Júnior Urso,25,
6575,Corinthians,Mauro Boselli,87,Penalty
6636,Ceara,Thiago Galhardo,45+6,
6636,Ceara,Thiago Galhardo,61,Penalty
6636,Chapecoense,Renato Kayzer,89,
6636,Ceara,Wanderson Felipe Cardoso dos Santos,57,
6636,Ceara,Thiago Galhardo,90,
6637,Sao Paulo,Alexandre Pato,49,
6637,Santos,Eduardo Sasha,44,
6637,Santos,Raniel,86,Gol Contra
6637,Sao Paulo,Alexandre Pato,72,
6637,Sao Paulo,Reinaldo Manoel da Silva,57,Penalty
6638,Flamengo,Giorgian De Arrascaeta,50,
6638,Flamengo,Willian Arão,29,
6638,Gremio,Rafael Galhardo,45+6,Penalty
6638,Flamengo,Éverton Ribeiro,90+2,
6639,Fluminense,Nenê,88,
6639,Atletico-MG,Ricardo Oliveira,51,
6639,Atletico-MG,Juan Cazares,42,
6641,Bahia,Gilberto Oliveira Souza Junior,85,Penalty
6641,Bahia,Gilberto Oliveira Souza Junior,53,Penalty
6641,Palmeiras,Eduardo Pereira Rodrigues,58,
6641,Palmeiras,Eduardo Pereira Rodrigues,13,
6642,Cruzeiro,Pedro Rocha Neves,62,
6642,Avai,Pedro Castro,23,
6642,Cruzeiro,Luiz Ricardo Alves,90+3,
6642,Avai,Brenner Marlos Varanda de Oliveira,74,Penalty
6643,Athletico-PR,Thonny Anderson,16,
6643,Botafogo-RJ,Luiz Fernando Moraes dos Santos,31,
6643,Botafogo-RJ,Diego Souza,77,Penalty
6644,Vasco,Marcos Antônio Candido Ferreira Júnior,22,
6645,Fortaleza,Edinho,37,
6645,Fortaleza,Bruno Ferreira Melo,5,
6646,Corinthians,Everaldo,56,
6646,Corinthians,Mauro Boselli,42,
6647,Internacional,Wellington Alves da Silva,66,
6648,Flamengo,Gabriel Barbosa,51,
6648,Flamengo,Bruno Henrique,42,
6648,Flamengo,Giorgian De Arrascaeta,83,Penalty
6648,Vasco,Leandro Castán,58,
6648,Flamengo,Gabriel Barbosa,62,
6649,Athletico-PR,Marcelo Cirino da Silva,38,
6650,Palmeiras,Eduardo Pereira Rodrigues,14,
6650,Gremio,David Braz,88,
6651,CSA,Jonatan Gómez,79,
6652,Sao Paulo,Daniel Alves,40,
6653,Goias,Fábio Sanches,34,
6653,Bahia,Alejandro Guerra,71,
6654,Cruzeiro,Thiago Neves,47,
6654,Cruzeiro,Fred,44,
6655,Chapecoense,Everaldo Stum,73,Penalty
6635,Sao Paulo,Vitor Bueno,40,
6656,Bahia,Gilberto Oliveira Souza Junior,20,
6657,Gremio,Luan Guilherme de Jesus Vieira,4,
6657,Athletico-PR,Rony,48,
6657,Gremio,Thaciano,52,
6658,Goias,Rafael Vaz,90+6,
6658,Goias,Michael Richard Delgado de Oliveira,71,
6658,Internacional,Guilherme Parede,12,
6659,Vasco,Fellipe Bastos,81,
6659,Vasco,Talles Magno,57,
6660,Fortaleza,Tinga,90+5,
6660,Santos,Mário Sérgio Santos Costa,2,
6660,Fortaleza,Wellington Paulista,68,
6660,Santos,Eduardo Sasha,32,
