partida_id,clube,atleta,minuto,tipo_de_gol
7420,Corinthians,Adson,30,Gol Normal
7420,Corinthians,Adson,17,Gol Normal
7420,Ceara,Rick,70,Gol Normal
7420,Corinthians,Renato Augusto,68,Gol Normal
7421,Atletico-GO,Zé Roberto,55,Gol Normal
7421,Bahia,Gilberto Oliveira Souza Junior,26,Gol Normal
7421,Atletico-GO,João Paulo,61,Gol Normal
7422,Cuiaba,Clayson Henrique da Silva Vieira,61,Gol Normal
7423,Santos,Carlos Andrés Sánchez,25,Gol Normal
7423,Fortaleza,Lucas Crispim,23,Gol Normal
7424,Internacional,Paolo Guerrero,100,Gol Normal
7424,Internacional,Yuri Alberto,59,Gol Normal
7424,Fluminense,Nino,84,Gol Normal
7424,Internacional,Edenílson Andrade dos Santos,100,Gol Normal
7424,Fluminense,Yago Rocha,45,Gol Normal
7424,Internacional,Edenílson Andrade dos Santos,8,Gol Normal
7425,America-MG,Rodolfo,100,Gol Normal
7425,Chapecoense,Anderson Leite Moraes,87,Gol Normal
7315,Gremio,Miguel Borja,25,Penalty
7426,Chapecoense,Anselmo Ramon,36,Penalty
7426,Atletico-GO,João Paulo,100,Penalty
7427,Gremio,Diego Souza,100,Gol Normal
7427,Gremio,Miguel Borja,49,Gol Normal
7428,Fortaleza,Marcelo da Conceição Benevenuto Malaquias,16,Gol Normal
7428,Juventude,Ricardo Bueno,71,Gol Normal
7429,Cuiaba,Uillian Correia,100,Gol Normal
7429,Cuiaba,Clayson Henrique da Silva Vieira,2,Gol Normal
7430,Flamengo,Victor Vinícius Coelho Santos,52,Gol Normal
7430,Ceara,Vinícius,32,Gol Normal
7431,Corinthians,Roni,55,Gol Normal
7432,Internacional,Gabriel Mercado,8,Gol Normal
7432,Santos,Madson,35,Gol Normal
7432,Santos,Gabriel Pirani,24,Gol Normal
7432,Internacional,Yuri Alberto,88,Gol Normal
7433,Sao Paulo,Pablo Felipe Teixeira,5,Gol Normal
7434,Bragantino,Gabriel Novaes,88,Gol Normal
7434,Bragantino,Ytalo José dos Santos,41,Gol Normal
7435,Fluminense,Fred,25,Penalty
7435,Atletico-MG,Eduardo Sasha,84,Gol Normal
7437,Flamengo,Andreas Pereira,84,Gol Normal
7437,Flamengo,Gabriel Barbosa,80,Gol Normal
7437,Flamengo,Gabriel Barbosa,71,Gol Normal
7437,Flamengo,Gabriel Barbosa,52,Penalty
7438,Corinthians,Jô,79,Gol Normal
7439,Athletico-PR,Bissoli,66,Gol Normal
7439,Palmeiras,Rony,71,Gol Normal
7439,Palmeiras,Luan Garcia Teixeira,22,Gol Normal
7440,America-MG,Fabrício Daniel de Souza,61,Gol Normal
7440,America-MG,Fabrício Daniel de Souza,6,Gol Normal
7441,Juventude,Ricardo Bueno,100,Gol Normal
7441,Sao Paulo,Reinaldo Manoel da Silva,85,Penalty
7443,Atletico-MG,Diego Costa,85,Gol Normal
7443,Bragantino,Nathan Silva,15,Gol Contra
7444,Fluminense,Raúl Bobadilla,100,Gol Normal
7444,Fluminense,Lucca Borges de Brito,36,Gol Normal
7405,Fluminense,Jhon Arias,53,Gol Normal
7405,Juventude,Lucca Borges de Brito,68,Gol Contra
7446,Fortaleza,Matheus Vargas,74,Gol Normal
7446,Bahia,Hugo Rodallega,64,Gol Normal
7446,Fortaleza,Yago Pikachu,70,Gol Normal
7446,Bahia,Hugo Rodallega,42,Gol Normal
7446,Bahia,Hugo Rodallega,76,Gol Normal
7446,Bahia,Hugo Rodallega,67,Gol Normal
7447,Santos,Gabriel Pirani,64,Gol Normal
7447,Cuiaba,Elton Rodrigues Brandão,88,Gol Normal
7447,Cuiaba,Jonathan Cafú,4,Gol Normal
7449,Corinthians,Róger Guedes,85,Gol Normal
7449,Juventude,Ricardo Bueno,32,Gol Normal
7450,Fluminense,Luiz Henrique,18,Gol Normal
7450,Fluminense,Raúl Bobadilla,10,Gol Normal
7450,Chapecoense,Pedro Perotti,61,Gol Normal
7456,America-MG,Lucas Kal,70,Gol Normal
7456,America-MG,Felipe Azevedo,48,Gol Normal
7457,Juventude,Guilherme Castilho,55,Gol Normal
7457,Cuiaba,Juan Quintero Fletcher,100,Gol Contra
7457,Cuiaba,Jenison de Jesus Brito e Brito,67,Gol Normal
7458,Bragantino,Artur Victor Guimarães,38,Penalty
7458,Chapecoense,Anselmo Ramon,100,Gol Normal
7458,Chapecoense,Mike dos Santos Nenatarvicius,78,Gol Normal
7460,Gremio,Diego Souza,43,Gol Normal
7460,Gremio,Aldemir Ferreira,100,Gol Normal
7461,Atletico-MG,Junior Alonso,69,Gol Normal
7461,Atletico-MG,Matías Zaracho,49,Gol Normal
7462,Palmeiras,Wesley Ribeiro Silva,15,Gol Normal
7462,Flamengo,Pedro,57,Gol Normal
7462,Flamengo,Michael Richard Delgado de Oliveira,81,Gol Normal
7462,Flamengo,Michael Richard Delgado de Oliveira,17,Gol Normal
7463,Atletico-GO,Zé Roberto,89,Gol Normal
7463,Corinthians,Gabriel Pereira dos Santos,60,Gol Normal
7464,Fluminense,Luiz Henrique,66,Gol Normal
7464,Fluminense,Nino,50,Gol Normal
7464,Sao Paulo,Reinaldo Manoel da Silva,60,Penalty
7465,Internacional,Patrick,4,Gol Normal
7466,Palmeiras,Luiz Adriano,28,Gol Normal
7466,Palmeiras,Raphael Cavalcante Veiga,10,Gol Normal
7467,Juventude,Ricardo Bueno,56,Penalty
7467,Athletico-PR,Renato Kayzer,71,Gol Normal
7467,Athletico-PR,Bissoli,63,Penalty
7468,Atletico-MG,Eduardo Vargas,100,Penalty
7468,Atletico-MG,Diego Costa,35,Gol Normal
7468,Atletico-MG,Hulk,100,Gol Normal
7469,Bragantino,Ytalo José dos Santos,70,Gol Normal
7469,Bahia,Hugo Rodallega,62,Gol Normal
7471,Internacional,Edenílson Andrade dos Santos,100,Gol Normal
7472,Atletico-GO,Matheus Barbosa Teixeira,71,Gol Normal
7472,Sao Paulo,Luciano da Rocha Neves,56,Gol Normal
7472,Sao Paulo,Emiliano Rigoni,36,Gol Normal
7473,Corinthians,Giuliano Victor de Paula,17,Gol Normal
7473,America-MG,Marlon,7,Gol Normal
7474,Gremio,Miguel Borja,100,Gol Normal
7475,Fluminense,Luiz Henrique,5,Gol Normal
7475,Cuiaba,Felipe Marques,76,Gol Normal
7475,Cuiaba,Jonathan Cafú,23,Penalty
7475,Fluminense,Raúl Bobadilla,20,Gol Normal
7476,Ceara,Jael,53,Penalty
7477,Palmeiras,Gabriel Menino,100,Gol Normal
7477,Corinthians,Róger Guedes,84,Gol Normal
7477,Corinthians,Róger Guedes,20,Gol Normal
7479,Flamengo,Michael Richard Delgado de Oliveira,89,Gol Normal
7479,America-MG,Alexandre Egea,100,Gol Normal
7480,Internacional,Rodrigo Dourado,74,Gol Normal
7480,Internacional,Yuri Alberto,39,Gol Normal
7481,Bragantino,Hélio Junio Nunes de Castro,62,Gol Normal
7481,Fluminense,Luiz Henrique,42,Gol Normal
7481,Fluminense,Fred,12,Gol Normal
7482,Juventude,Ricardo Bueno,100,Gol Normal
7482,Juventude,Guilherme Castilho,84,Gol Normal
7482,Juventude,Dawhan,64,Gol Normal
7483,Fortaleza,Marcelo da Conceição Benevenuto Malaquias,33,Gol Normal
7484,Gremio,Thiago dos Santos,59,Gol Normal
7484,Athletico-PR,Pedro Rocha Neves,31,Gol Normal
7484,Athletico-PR,Renato Kayzer,61,Gol Normal
7484,Athletico-PR,Renato Kayzer,55,Gol Normal
7484,Gremio,Vanderson de Oliveira Campos,84,Gol Normal
7484,Athletico-PR,Pedro Rocha Neves,100,Gol Normal
7486,America-MG,Ademir,83,Gol Normal
7486,America-MG,Mauro Zárate,13,Gol Normal
7487,Atletico-GO,Gabriel Baralhas,75,Gol Normal
7487,Atletico-GO,Felipe,18,Gol Contra
7487,Atletico-GO,Brian Montenegro,100,Gol Normal
7488,Corinthians,Renato Augusto,90,Gol Normal
7488,Bragantino,Jan Hurtado,84,Gol Normal
7488,Bragantino,Luan Cândido,56,Gol Normal
7488,Corinthians,Gustavo Mosquito,100,Gol Normal
7489,Atletico-MG,Keno,78,Gol Normal
7490,Flamengo,Bruno Henrique,10,Gol Normal
7490,Flamengo,Éverton Ribeiro,5,Gol Normal
7490,Flamengo,Andreas Pereira,100,Gol Normal
7491,Sao Paulo,Emiliano Rigoni,36,Gol Normal
7491,Chapecoense,Mike dos Santos Nenatarvicius,76,Gol Normal
7492,Palmeiras,Danilo dos Santos de Oliveira,29,Gol Normal
7492,Juventude,Guilherme Castilho,6,Gol Normal
7493,Sport,Mikael,70,Gol Normal
7493,Sport,Gustavo,53,Gol Normal
7493,Gremio,Douglas Costa,85,Gol Normal
7496,Bahia,Gilberto Oliveira Souza Junior,33,Penalty
7496,Corinthians,Róger Guedes,100,Penalty
7496,Corinthians,Jô,69,Gol Normal
7496,Corinthians,Víctor Cantillo,52,Gol Normal
7497,Atletico-MG,Dylan Borrero,19,Gol Normal
7497,Chapecoense,Geuvânio,28,Gol Normal
7497,Chapecoense,Mike dos Santos Nenatarvicius,70,Penalty
7497,Atletico-MG,Eduardo Sasha,83,Gol Normal
7498,Athletico-PR,David Terans,51,Gol Normal
7498,Athletico-PR,Márcio Almeida de Oliveira,43,Gol Normal
7499,Sport,José Welison,36,Gol Normal
7499,Juventude,Paulo Bóia,80,Penalty
7499,Sport,Francisco Alves da Silva Neto,69,Gol Normal
7499,Sport,Mikael,49,Gol Normal
7501,Flamengo,Pedro,39,Gol Normal
7501,Bragantino,Artur Victor Guimarães,58,Gol Normal
7502,Fortaleza,Cristian Chagas Tarouco,60,Gol Normal
7502,Fortaleza,Marcelo da Conceição Benevenuto Malaquias,49,Gol Normal
7503,Palmeiras,Rony,29,Gol Normal
7503,America-MG,Ademir,100,Penalty
7503,America-MG,Patric Cabral Lalau,73,Gol Normal
7504,Cuiaba,Marllon Borges,79,Gol Normal
7504,Cuiaba,Max Alves,23,Gol Normal
7504,Gremio,Alisson Euler de Freitas Castro,82,Gol Normal
7504,Gremio,Alisson Euler de Freitas Castro,52,Gol Normal
7505,Sao Paulo,Jonathan Calleri,35,Penalty
7505,Santos,Carlos Andrés Sánchez,5,Gol Normal
7507,Ceara,Gabriel Lacerda,100,Gol Normal
7507,Atletico-MG,Diego Costa,87,Gol Normal
7507,Atletico-MG,Hulk,32,Gol Normal
7507,Atletico-MG,Hulk,100,Penalty
7508,Sport,Paulinho Moccelin,81,Gol Normal
7509,Flamengo,Michael Richard Delgado de Oliveira,67,Gol Normal
7509,Flamengo,Michael Richard Delgado de Oliveira,64,Gol Normal
7509,Flamengo,Pedro,60,Gol Normal
7510,Bahia,Gilberto Oliveira Souza Junior,50,Gol Normal
7510,Bahia,Raí Nascimento de Oliveira,44,Gol Normal
7511,Bragantino,Ytalo José dos Santos,13,Gol Normal
7511,Bragantino,Artur Victor Guimarães,76,Gol Normal
7511,Palmeiras,Eduardo Pereira Rodrigues,43,Gol Normal
7511,Palmeiras,Raphael Cavalcante Veiga,62,Penalty
7511,Bragantino,Artur Victor Guimarães,36,Gol Normal
7511,Bragantino,Tomás Cuello,34,Gol Normal
7512,Juventude,Dawhan,44,Gol Normal
7512,America-MG,Juninho,11,Gol Normal
7513,Chapecoense,Mike dos Santos Nenatarvicius,82,Gol Normal
7513,Internacional,Yuri Alberto,40,Gol Normal
7513,Chapecoense,Mike dos Santos Nenatarvicius,61,Gol Normal
7513,Internacional,Yuri Alberto,36,Gol Normal
7513,Internacional,Matheus Cadorini,58,Gol Normal
7513,Internacional,Yuri Alberto,2,Gol Normal
7513,Internacional,Taison,6,Gol Normal
7514,Santos,Wagner Leonardo,100,Gol Normal
7516,Bragantino,Jadsom,69,Gol Normal
7518,Atletico-MG,Nathan Silva,75,Gol Normal
7518,Atletico-MG,Ignacio Fernández,69,Penalty
7518,Atletico-MG,Ignacio Fernández,81,Gol Normal
7518,Santos,Raniel,48,Gol Normal
7519,Athletico-PR,Christian Roberto Alves Cardoso,89,Gol Normal
7519,Chapecoense,Matheus Antunes Ribeiro,58,Gol Normal
7520,Flamengo,Kenedy,12,Gol Normal
7520,Juventude,William Matheus,57,Gol Normal
7520,Flamengo,Andreas Pereira,35,Gol Normal
7520,Flamengo,Pedro,26,Gol Normal
7521,Fortaleza,Yago Pikachu,79,Gol Normal
7522,Corinthians,Gabriel Pereira dos Santos,69,Gol Normal
7523,Internacional,Yuri Alberto,90,Gol Normal
7523,Internacional,Patrick,64,Gol Normal
7523,Internacional,Patrick,14,Gol Normal
7523,America-MG,Ademir,16,Gol Normal
7524,Ceara,Fabinho,23,Gol Normal
7524,Sao Paulo,Jonathan Calleri,52,Gol Normal
7525,Cuiaba,Elton Rodrigues Brandão,69,Penalty
7526,Chapecoense,Rodriguinho,42,Gol Normal
7526,Fortaleza,Yago Pikachu,100,Penalty
7526,Fortaleza,Bruno Ferreira Melo,6,Gol Normal
7528,Fluminense,Ivaldo,34,Gol Contra
7529,Palmeiras,Raphael Cavalcante Veiga,52,Penalty
7530,Bragantino,Alerrandro Barra Mansa Realino de Souza,70,Gol Normal
7530,Bragantino,Hélio Junio Nunes de Castro,12,Gol Normal
7530,Ceara,Gabriel Lacerda,100,Gol Normal
7530,Ceara,Fabrício Bruno,100,Gol Contra
7531,Juventude,Marcos Vinicios,59,Gol Normal
7531,Gremio,Mathías Villasanti,56,Gol Normal
7531,Gremio,Diego Souza,25,Gol Normal
7531,Juventude,Roberson,100,Gol Normal
7531,Gremio,Douglas Costa,23,Gol Normal
7532,Atletico-MG,Nathan Silva,59,Gol Normal
7532,Atletico-GO,Oliveira,81,Gol Normal
7532,Atletico-GO,Janderson,65,Gol Normal
7535,Sao Paulo,Jonathan Calleri,7,Gol Normal
7452,Palmeiras,Deyverson,72,Gol Normal
7452,Palmeiras,José Rafael Vivian,100,Gol Normal
7452,Ceara,Cléber,89,Gol Normal
7453,Internacional,Maurício,39,Gol Normal
7453,Bragantino,Bruno Gonçalves,100,Gol Normal
7536,America-MG,Ademir,100,Penalty
7536,America-MG,Alexandre Egea,47,Gol Normal
7538,Fluminense,John Kennedy,61,Gol Normal
7538,Fluminense,John Kennedy,17,Gol Normal
7538,Flamengo,Renê Rodrigues Martins,71,Gol Normal
7538,Fluminense,Abel Hernández,85,Gol Normal
7539,Fortaleza,Yago Pikachu,7,Gol Normal
7539,Fortaleza,Lucas Rafael Araújo Lima,1,Gol Normal
7539,Fortaleza,Robson Fernandes,61,Gol Normal
7540,Corinthians,Giuliano Victor de Paula,61,Gol Normal
7540,Corinthians,Fábio Santos,67,Penalty
7540,Internacional,Gustavo Maia,100,Gol Normal
7540,Internacional,Rodrigo Lindoso,9,Gol Normal
7541,Cuiaba,Nathan Silva,2,Gol Contra
7541,Atletico-MG,Jair Rodrigues Júnior,100,Gol Normal
7541,Atletico-MG,Hulk,4,Gol Normal
7542,Bragantino,Luan Cândido,56,Gol Normal
7543,Bahia,Gilberto Oliveira Souza Junior,2,Gol Normal
7543,Bahia,Luiz Otávio da Silva Santos,52,Gol Normal
7543,Bahia,Raí Nascimento de Oliveira,20,Gol Normal
7544,Atletico-GO,Igor Aquino da Silva,43,Gol Normal
7544,Atletico-GO,Marlon Freitas,72,Penalty
7545,Palmeiras,Luiz Adriano,53,Gol Normal
7545,Sport,Leandro Barcia Montero,4,Gol Normal
7545,Palmeiras,Felipe Melo,81,Gol Normal
7494,Santos,Diego Tardelli,62,Gol Normal
7494,Santos,Madson,33,Gol Normal
7495,Ceara,Stiven Mendoza,54,Gol Normal
7495,Bahia,Gilberto Oliveira Souza Junior,57,Gol Normal
7546,Bragantino,Tomás Cuello,87,Gol Normal
7546,Bragantino,Francisco Alves da Silva Neto,50,Gol Contra
7546,Bragantino,Ytalo José dos Santos,3,Gol Normal
7556,Santos,Madson,48,Gol Normal
7557,Flamengo,Michael Richard Delgado de Oliveira,25,Gol Normal
7559,Fortaleza,David Corrêa da Fonseca,51,Gol Normal
7559,America-MG,Ademir,42,Penalty
7559,America-MG,Felipe Azevedo,84,Gol Normal
7560,Palmeiras,Breno Lopes,100,Gol Normal
7560,Palmeiras,Raphael Cavalcante Veiga,100,Gol Normal
7560,Gremio,Diego Souza,12,Gol Normal
7560,Palmeiras,Raphael Cavalcante Veiga,100,Penalty
7561,Ceara,Vinícius,7,Penalty
7562,Sao Paulo,Gabriel Sara,5,Gol Normal
7563,Sport,Mikael,76,Penalty
7563,Sport,Mikael,86,Gol Normal
7564,Cuiaba,Rafael Gustavo Meneghel Gava,100,Gol Normal
7565,Corinthians,Róger Guedes,100,Gol Normal
7305,Athletico-PR,Renato Kayzer,63,Gol Normal
7305,Flamengo,Gabriel Barbosa,29,Gol Normal
7305,Flamengo,Gabriel Barbosa,17,Gol Normal
7305,Athletico-PR,Bissoli,100,Gol Normal
7454,Atletico-MG,Eduardo Vargas,75,Penalty
7454,Gremio,Jaminton Campaz,56,Gol Normal
7454,Atletico-MG,Matías Zaracho,12,Gol Normal
7455,Flamengo,Michael Richard Delgado de Oliveira,44,Gol Normal
7455,Flamengo,Michael Richard Delgado de Oliveira,74,Gol Normal
7576,Corinthians,Víctor Cantillo,87,Gol Normal
7577,Internacional,Taison,40,Gol Normal
7578,Fluminense,David Braz,100,Gol Normal
7579,Athletico-PR,Pedro Rocha Neves,100,Gol Normal
7579,Athletico-PR,Márcio Almeida de Oliveira,60,Gol Normal
7580,Atletico-MG,Guilherme Arana,62,Gol Normal
7581,Palmeiras,Rony,44,Gol Normal
7581,Palmeiras,Raphael Cavalcante Veiga,72,Gol Normal
7582,Bahia,Rossicley Pereira da Silva,77,Gol Normal
7583,Ceara,Messias Rodrigues da Silva Júnior,48,Gol Normal
7584,Chapecoense,Kaio Nunes,31,Gol Normal
7584,Flamengo,Michael Richard Delgado de Oliveira,41,Gol Normal
7584,Flamengo,Matheuzinho,26,Gol Normal
7584,Chapecoense,Kaio Nunes,35,Gol Normal
7567,Gremio,Diego Souza,62,Gol Normal
7568,Ceara,Rick,52,Gol Normal
7568,Athletico-PR,Pedro Henrique Ribeiro Gonçalves,68,Gol Normal
7568,Athletico-PR,Renato Kayzer,44,Gol Normal
7569,Atletico-MG,Diego Costa,14,Gol Normal
7569,Atletico-MG,Hulk,100,Gol Normal
7569,Atletico-MG,Keno,51,Gol Normal
7570,Santos,Carlos Andrés Sánchez,100,Penalty
7570,Santos,Marinho,28,Gol Normal
7571,Palmeiras,Raphael Cavalcante Veiga,14,Gol Normal
7571,Palmeiras,Breno Lopes,90,Gol Normal
7571,Palmeiras,Rony,31,Gol Normal
7571,Palmeiras,Gustavo Scarpa,64,Penalty
7572,Sao Paulo,Martín Benítez,100,Gol Normal
7572,Fortaleza,Robson Fernandes,59,Gol Normal
7573,America-MG,Ademir,52,Gol Normal
7573,America-MG,Alexandre Egea,17,Gol Normal
7573,Sport,José Welison,76,Gol Normal
7573,America-MG,Paulo Roberto Valoura Junior,83,Gol Normal
7573,Sport,Mikael,66,Gol Normal
7574,Internacional,Matheus Cadorini,88,Gol Normal
7574,Juventude,Paulo Victor,86,Gol Contra
7574,Juventude,Dawhan,65,Gol Normal
7575,Flamengo,Michael Richard Delgado de Oliveira,58,Gol Normal
7575,Flamengo,Gabriel Barbosa,32,Penalty
7575,Flamengo,Andreas Pereira,89,Gol Normal
7587,Gremio,Aldemir Ferreira,55,Gol Normal
7587,America-MG,Juninho,47,Gol Normal
7587,America-MG,Ademir,100,Penalty
7587,America-MG,Felipe Azevedo,4,Gol Normal
7588,Bragantino,Artur Victor Guimarães,60,Penalty
7588,Bragantino,Ytalo José dos Santos,15,Gol Normal
7588,Bragantino,Hélio Junio Nunes de Castro,4,Gol Normal
7589,Internacional,Edenílson Andrade dos Santos,65,Gol Normal
7589,Internacional,Edenílson Andrade dos Santos,40,Gol Normal
7589,Athletico-PR,David Terans,37,Gol Normal
7590,Corinthians,Róger Guedes,57,Gol Normal
7590,Corinthians,Renato Augusto,51,Gol Normal
7590,Cuiaba,Paulo Marcos de Jesus Ribeiro,78,Gol Normal
7590,Corinthians,Giuliano Victor de Paula,3,Gol Normal
7590,Cuiaba,Pepê,100,Gol Normal
7591,Flamengo,Bruno Henrique,4,Gol Normal
7591,Flamengo,Gabriel Barbosa,1,Gol Normal
7591,Flamengo,Michael Richard Delgado de Oliveira,55,Gol Normal
7591,Flamengo,Michael Richard Delgado de Oliveira,42,Gol Normal
7592,Fluminense,Yago Rocha,88,Gol Normal
7592,Fluminense,Yago Rocha,46,Gol Normal
7592,Palmeiras,Eduardo Pereira Rodrigues,28,Gol Normal
7593,Sport,Mikael,61,Gol Normal
7593,Ceara,Marlon,80,Gol Normal
7593,Ceara,Vinícius,9,Gol Normal
7594,Juventude,Vitor Mendes,26,Gol Normal
7594,Juventude,Guilherme Castilho,2,Gol Normal
7596,Atletico-MG,Matías Zaracho,45,Gol Normal
7597,Gremio,Diego Souza,5,Gol Normal
7597,Gremio,Jhonata Robert Alves da Silva,38,Gol Normal
7597,Gremio,Lucas Silva Borges,34,Gol Normal
7599,Santos,Marcos Guilherme,84,Gol Normal
7599,Santos,Marinho,27,Penalty
7600,Cuiaba,Elton Rodrigues Brandão,69,Penalty
7601,Ceara,Lima,14,Gol Normal
7601,Ceara,Yony González,100,Gol Normal
7601,Ceara,Vinícius,86,Gol Normal
7601,Ceara,Vinícius,100,Gol Normal
7602,Sao Paulo,Gabriel Sara,24,Gol Normal
7602,Sao Paulo,Luciano da Rocha Neves,61,Gol Normal
7603,Juventude,Vitor Mendes,18,Gol Normal
7604,Flamengo,Bruno Henrique,100,Gol Normal
7605,Sport,Paulinho Moccelin,66,Gol Normal
7547,Atletico-MG,Hulk,72,Penalty
7547,Atletico-MG,Hulk,76,Gol Normal
7548,Fortaleza,Robson Fernandes,38,Gol Normal
7549,Gremio,Thiago dos Santos,60,Gol Normal
7549,Gremio,Lucas Silva Borges,36,Gol Normal
7549,Gremio,Laércio Soldá,80,Gol Contra
7549,Chapecoense,Bruno Cortês,76,Gol Contra
7550,Ceara,Vinícius,48,Gol Normal
7550,Atletico-GO,João Paulo,55,Gol Normal
7551,Flamengo,Gabriel Barbosa,4,Gol Normal
7551,Internacional,Taison,41,Gol Normal
7551,Flamengo,Andreas Pereira,11,Gol Normal
7552,Corinthians,Gabriel Girotto Franco,85,Gol Normal
7552,Corinthians,Jô,47,Gol Normal
7553,Fluminense,Luiz Henrique,43,Gol Normal
7553,Fluminense,Fred,83,Penalty
7285,Gremio,Miguel Borja,75,Gol Normal
7285,Flamengo,Victor Vinícius Coelho Santos,74,Gol Normal
7285,Flamengo,Victor Vinícius Coelho Santos,58,Gol Normal
7285,Gremio,Aldemir Ferreira,82,Gol Normal
7585,Atletico-GO,Zé Roberto,62,Gol Normal
7585,Juventude,Ricardo Bueno,88,Gol Normal
7606,Atletico-MG,Hulk,61,Gol Normal
7606,Atletico-MG,Matías Zaracho,36,Gol Normal
7606,Palmeiras,Deyverson,57,Gol Normal
7606,Palmeiras,Wesley Ribeiro Silva,28,Gol Normal
7607,Fluminense,Fred,4,Penalty
7608,Santos,Marcos Leonardo Santos Almeida,71,Penalty
7608,Santos,Marcos Leonardo Santos Almeida,90,Gol Normal
7609,Corinthians,Róger Guedes,84,Gol Normal
7609,Ceara,Yony González,87,Gol Normal
7609,Ceara,Vinícius,6,Gol Normal
7616,Bahia,Matheus Bahia Santos,13,Gol Normal
7616,Gremio,Thiago dos Santos,61,Gol Normal
7616,Bahia,Daniel Sampaio Simões,85,Gol Normal
7616,Bahia,Raí Nascimento de Oliveira,18,Gol Normal
7617,Bragantino,Artur Victor Guimarães,64,Gol Normal
7617,America-MG,Eduardo,50,Gol Normal
7618,Sao Paulo,Gabriel Sara,80,Gol Normal
7618,Sao Paulo,Jonathan Calleri,50,Gol Normal
7619,Corinthians,Fábio Santos,65,Penalty
7620,Atletico-MG,Hulk,60,Gol Normal
7620,Atletico-MG,Hulk,38,Penalty
7620,Fluminense,Manoel Messias Silva Carvalho,14,Gol Normal
7621,Internacional,Luiz Felipe,100,Gol Contra
7621,Santos,Marcos Leonardo Santos Almeida,47,Gol Normal
7610,Atletico-GO,Marlon Freitas,60,Penalty
7610,Bahia,Hugo Rodallega,71,Gol Normal
7610,Atletico-GO,Janderson,100,Gol Normal
7611,Juventude,Ricardo Bueno,45,Gol Normal
7612,America-MG,Ademir,43,Gol Normal
7612,America-MG,Ademir,70,Penalty
7612,America-MG,Fabrício Daniel de Souza,59,Gol Normal
7622,Flamengo,Matheuzinho,79,Gol Normal
7622,Flamengo,Gabriel Barbosa,3,Gol Normal
7622,Ceara,Rick,71,Gol Normal
7623,Palmeiras,Giovani Henrique,30,Gol Normal
7623,Palmeiras,Gabriel Silva,4,Gol Normal
7623,Cuiaba,Alan Empereur,37,Gol Normal
7623,Palmeiras,Gabriel Veron,100,Gol Normal
7595,Bahia,Gilberto Oliveira Souza Junior,66,Gol Normal
7595,Bahia,Luiz Otávio da Silva Santos,62,Gol Normal
7595,Atletico-MG,Keno,78,Gol Normal
7595,Atletico-MG,Keno,74,Gol Normal
7595,Atletico-MG,Hulk,73,Penalty
7613,Gremio,Jhonata Robert Alves da Silva,100,Gol Normal
7613,Gremio,Diogo Barbosa,68,Gol Normal
7613,Gremio,Thiago dos Santos,23,Gol Normal
7614,Athletico-PR,Pedro Rocha Neves,58,Gol Normal
7615,Flamengo,Michael Richard Delgado de Oliveira,40,Gol Normal
7615,Sport,Gustavo,51,Gol Normal
7624,Atletico-GO,Arthur Henrique,88,Gol Normal
7625,Fortaleza,Valentín Depietri,82,Gol Normal
7626,Bahia,Gilberto Oliveira Souza Junior,100,Gol Normal
7626,Bahia,Gilberto Oliveira Souza Junior,39,Penalty
7627,Gremio,Diego Souza,39,Gol Normal
7627,Corinthians,Renato Augusto,86,Gol Normal
7628,Bragantino,Artur Victor Guimarães,47,Gol Normal
7628,Atletico-MG,Matías Zaracho,52,Gol Normal
7628,Bragantino,Ytalo José dos Santos,39,Gol Normal
7628,Atletico-MG,Keno,20,Gol Normal
7628,Atletico-MG,Hulk,88,Gol Normal
7628,Bragantino,Artur Victor Guimarães,100,Gol Normal
7628,Atletico-MG,Jefferson Savarino,78,Gol Normal
7630,Sao Paulo,Jonathan Calleri,43,Gol Normal
7630,Sao Paulo,Luciano da Rocha Neves,67,Gol Normal
7630,Sao Paulo,Luciano da Rocha Neves,5,Gol Normal
7630,Juventude,Marcos Vinicios,63,Gol Normal
7632,Cuiaba,Elton Rodrigues Brandão,9,Penalty
7633,Atletico-GO,Janderson,100,Gol Normal
7633,Atletico-GO,Gabriel Baralhas,45,Gol Normal
7633,Internacional,Yuri Alberto,33,Gol Normal
7634,Santos,Marcos Leonardo Santos Almeida,57,Gol Normal
7635,Sport,Luciano Juba,88,Gol Normal
7636,Fortaleza,Wellington Paulista,100,Penalty
7636,Bahia,Rodrigo Eduardo Costa Marinho,25,Penalty
7636,Fortaleza,Yago Pikachu,78,Penalty
7637,Atletico-GO,Jonas Toró,100,Gol Normal
7637,Atletico-GO,Lucas Gabriel Ribeiro Firmo,82,Gol Normal
7638,Palmeiras,Kevin,42,Gol Normal
7639,Fluminense,Abel Hernández,100,Gol Normal
7639,Fluminense,Luiz Henrique,59,Gol Normal
7639,Fluminense,David Braz,49,Gol Normal
7640,America-MG,Ademir,62,Gol Normal
7640,America-MG,Ademir,58,Gol Normal
7641,Bragantino,Artur Victor Guimarães,100,Gol Normal
7642,Sport,Mikael,28,Gol Normal
7642,Athletico-PR,Khellven Douglas Silva Oliveira,43,Gol Normal
7643,Juventude,Chico,83,Penalty
7644,Atletico-MG,Hyoran,100,Gol Normal
7644,Gremio,Jaminton Campaz,11,Gol Normal
7644,Atletico-MG,Eduardo Vargas,35,Gol Normal
7644,Gremio,Diego Souza,20,Gol Normal
